incident_zip,month,hours_elapsed
10469.0,5,134.17394130862095
10469.0,6,133.52659354052406
10469.0,7,144.40934861111108
10469.0,8,124.3361824710054
10469.0,9,178.0125888314461
10470.0,1,59.246034005535776
10470.0,2,107.62345754290882
10470.0,3,96.95075728770597
10470.0,4,47.006601608187125
10470.0,5,151.79041067333753
10470.0,6,138.70859358144557
10470.0,7,135.8799131944444
10470.0,8,131.80700012512526
10470.0,9,151.3814481576692
10471.0,1,23.062135265700487
10471.0,2,57.08789405684753
10471.0,3,86.47394290123457
10471.0,4,65.40718739381587
10471.0,5,91.57308357176919
10471.0,6,67.1873939814814
10471.0,7,75.69685051958434
10471.0,8,96.96069877675836
10471.0,9,179.91042658730146
10472.0,1,35.320482329780155
10472.0,2,66.9022393777026
10472.0,3,85.76627672209028
10472.0,4,102.56805634996275
10472.0,5,137.33747596464076
10472.0,6,166.2255221837162
10472.0,7,86.13963496388563
10472.0,8,69.47645235165433
10472.0,9,96.97147166728338
10473.0,1,34.31992515163244
10473.0,2,56.45084390276133
10473.0,3,68.8526227317922
10473.0,4,53.95458015267182
10473.0,5,70.58281184103802
10473.0,6,82.3058308379303
10473.0,7,75.11303009406612
10473.0,8,85.31809965256903
10473.0,9,91.90991823832735
10474.0,1,42.66297368421049
10474.0,2,87.05912712191352
10474.0,3,114.63715736040596
10474.0,4,119.72554240631156
10474.0,5,120.26168116348686
10474.0,6,201.0373883736905
10474.0,7,182.37373608382418
10474.0,8,133.8816660830999
10474.0,9,140.2113991323211
10475.0,1,42.740776276276286
10475.0,2,69.40680158730156
10475.0,3,67.59427612556799
10475.0,4,68.42512332872293
10475.0,5,123.59823606989778
10475.0,6,138.27215062317674
10475.0,7,164.28877677806338
10475.0,8,139.9917693971345
10475.0,9,95.22111629111626
11001.0,1,51.990697399527185
11001.0,2,69.09285052910053
11001.0,3,85.85797281323876
11001.0,4,13.916926328502415
11001.0,5,331.9105487804878
11001.0,6,71.85978737997253
11001.0,7,93.59551388888887
11001.0,8,116.99777199074072
11001.0,9,459.69732638888905
11004.0,1,44.82057563587684
11004.0,2,65.38850529100532
11004.0,3,153.31870580808084
11004.0,4,69.87938786008232
11004.0,5,434.39316993464035
11004.0,6,154.6604817708333
11004.0,7,180.32279940801456
11004.0,8,266.50245592149025
11004.0,9,339.72782169521304
11005.0,1,25.450648148148147
11005.0,3,9.550555555555556
11005.0,4,7.938611111111111
11005.0,5,0.42727777777777776
11005.0,6,7.679444444444443
11005.0,7,106.35314814814815
11005.0,8,299.523125
11005.0,9,0.5223333333333333
11040.0,1,40.52827777777778
11040.0,2,33.3574358974359
11040.0,3,101.08681524547805
11040.0,4,175.4353917378918
11040.0,5,419.9182279693488
11040.0,6,194.9648108747045
11040.0,7,110.77788807189546
11040.0,8,129.6531528791565
11040.0,9,157.1370713305898
11101.0,1,35.8098916712279
11101.0,2,47.415651187803945
11101.0,3,60.66456107730443
11101.0,4,64.5392415976925
11101.0,5,87.67885960631186
11101.0,6,56.39295285254781
11101.0,7,57.821509142790596
11101.0,8,131.6561593469607
11101.0,9,152.47129899257305
11102.0,1,35.229429744525554
11102.0,2,43.637038647342976
11102.0,3,74.78684375552012
11102.0,4,65.02124252311035
11102.0,5,89.37239985693836
11102.0,6,71.69333200042638
11102.0,7,73.16995156081809
11102.0,8,140.32363509593938
11102.0,9,211.67604312784562
11103.0,1,27.826772335312423
11103.0,2,64.41376062537952
11103.0,3,54.922552800734636
11103.0,4,65.70881882770871
11103.0,5,74.0683209693373
11103.0,6,64.71345635251596
11103.0,7,61.67826518995587
11103.0,8,171.80895195195205
11103.0,9,309.68108265027337
11104.0,1,42.29579905437348
11104.0,2,89.45210918331584
11104.0,3,105.25292307692321
11104.0,4,66.5142565558259
11104.0,5,78.0122650683612
11104.0,6,58.386318856928035
11104.0,7,99.29786805555555
11104.0,8,214.46439981785042
11104.0,9,189.5497373658706
11105.0,1,37.36954383282365
11105.0,2,59.189567848294224
11105.0,3,60.188070330969296
11105.0,4,74.02466115900359
11105.0,5,73.12785153348207
11105.0,6,62.53381389776348
11105.0,7,58.90549235993209
11105.0,8,161.81048898750802
11105.0,9,286.42289634773647
11106.0,1,35.91672608695649
11106.0,2,53.61990600448942
11106.0,3,71.44474648985968
11106.0,4,60.248831658291465
11106.0,5,93.98330334595967
11106.0,6,55.95766850589632
11106.0,7,113.35556531221317
11106.0,8,168.9208206283207
11106.0,9,214.46116283524907
11109.0,1,26.7935
11109.0,2,126.75905864197532
11109.0,3,76.8801388888889
11109.0,4,26.653684640522872
11109.0,5,3.292921146953404
11109.0,6,7.7703928571428555
11109.0,7,5.341048722519311
11109.0,8,7.469291732490789
11109.0,9,29.155867063492053
11201.0,1,32.06104455791213
11201.0,2,53.315410530007014
11201.0,3,67.40312974166892
11201.0,4,102.29871389370305
11201.0,5,96.83487823439879
11201.0,6,104.82727996056882
11201.0,7,96.12091554916992
11201.0,8,107.67365690074469
11201.0,9,125.35385162104917
11203.0,1,54.239803734061965
11203.0,2,81.56757710468132
11203.0,3,88.50032639478898
11203.0,4,73.18201100737664
11203.0,5,94.45642571884981
11203.0,6,98.04365103595883
11203.0,7,150.65597255818972
11203.0,8,147.94706288216807
11203.0,9,188.97739386992708
11204.0,1,32.041549503414075
11204.0,2,50.58268134847549
11204.0,3,77.24799706314248
11204.0,4,66.18315673289186
11204.0,5,76.62684565958543
11204.0,6,74.40433048946572
11204.0,7,120.70641956138324
11204.0,8,177.67270477529996
11204.0,9,244.03372091759056
11205.0,1,33.24869808429118
11205.0,2,62.37508756567421
11205.0,3,68.63929388083739
11205.0,4,57.06193904720792
11205.0,5,88.49473741543383
11205.0,6,166.4524437521636
11205.0,7,102.71999698067623
11205.0,8,175.34706777316717
11205.0,9,174.45137171717167
11206.0,1,34.560554854096516
11206.0,2,73.87811328714804
11206.0,3,90.86677196149209
11206.0,4,77.1177875392583
11206.0,5,68.97425368634555
11206.0,6,78.62848196979967
11206.0,7,113.94293808185975
11206.0,8,112.44863106517366
11206.0,9,148.14329421526793
11207.0,1,43.1439653398609
11207.0,2,67.38258067599605
11207.0,3,85.64163594324083
11207.0,4,74.77145504410356
11207.0,5,115.05940585659539
11207.0,6,104.50346870718894
11207.0,7,156.2036467143783
11207.0,8,152.47951478337217
11207.0,9,157.80032053845116
11208.0,1,43.04251088888884
11208.0,2,73.56437860401063
11208.0,3,68.90702504616812
11208.0,4,82.11749924448468
11208.0,5,90.40153099474085
11208.0,6,86.3114562460129
11208.0,7,106.76496636182077
11208.0,8,131.56229012506907
11208.0,9,144.62758593602103
11209.0,1,34.11809025494922
11209.0,2,57.999116788896806
11209.0,3,72.45502836463228
11209.0,4,53.20586248131528
11209.0,5,63.74423182441708
11209.0,6,114.18916483039533
11209.0,7,98.83012556621365
11209.0,8,137.7337568694334
11209.0,9,234.6635146777281
11210.0,1,58.57186003037732
11210.0,2,97.02283385362473
11210.0,3,83.37700217536828
11210.0,4,83.05429818435748
11210.0,5,75.78640491984528
11210.0,6,129.93008816837332
11210.0,7,184.65301676966683
11210.0,8,174.09943617827366
11210.0,9,257.9844646950944
11211.0,1,48.24614170762265
11211.0,2,58.07643056739604
11211.0,3,80.10576283586052
11211.0,4,83.60174621098075
11211.0,5,99.17444224277108
11211.0,6,89.85893643384043
11211.0,7,118.47601649305561
11211.0,8,114.29132839696398
11211.0,9,144.42213103467643
11212.0,1,45.24711933350733
11212.0,2,72.2895029761904
11212.0,3,90.16255141710555
11212.0,4,70.67618421052642
11212.0,5,61.45862916096677
11212.0,6,157.8684647342993
11212.0,7,156.8090036786425
11212.0,8,142.54461467678846
11212.0,9,223.36900167486283
11213.0,1,49.451365677666786
11213.0,2,75.43607910906299
11213.0,3,73.57951973194324
11213.0,4,71.34100762527231
11213.0,5,72.4179671553831
11213.0,6,125.54703415568628
11213.0,7,139.19824249909985
11213.0,8,155.6672293375746
11213.0,9,161.1920392557959
11214.0,1,25.56517468123861
11214.0,2,44.80905573094801
11214.0,3,54.810848171889944
11214.0,4,76.03801981499001
11214.0,5,100.13526186342594
11214.0,6,76.49605548187455
11214.0,7,131.05526095295778
11214.0,8,130.91052103497236
11214.0,9,222.43902903355468
11215.0,1,38.00352844801909
11215.0,2,68.5839382904247
11215.0,3,78.39632421835213
11215.0,4,108.95517184265017
11215.0,5,91.38078795509387
11215.0,6,115.11082266505626
11215.0,7,140.94415644741738
11215.0,8,173.08469294136
11215.0,9,169.75870464492445
11216.0,1,45.50323977440434
11216.0,2,80.38985696329824
11216.0,3,88.58902823691464
11216.0,4,76.49270990566049
11216.0,5,73.1279117605081
11216.0,6,105.60061659547522
11216.0,7,154.01733396498827
11216.0,8,131.94056638392587
11216.0,9,161.73724775224798
11217.0,1,34.24623839907195
11217.0,2,64.51267867291848
11217.0,3,70.95777220911944
11217.0,4,96.08673322174391
11217.0,5,129.28788204318056
11217.0,6,83.34539077584704
11217.0,7,143.41297387068195
11217.0,8,168.94454592523581
11217.0,9,181.06413568272453
11218.0,1,42.90204915918708
11218.0,2,66.66327755466304
11218.0,3,86.43131724269254
11218.0,4,71.36881908086112
11218.0,5,79.17545320424148
11218.0,6,102.8103847205138
11218.0,7,139.04991431924876
11218.0,8,160.78941386340466
11218.0,9,191.56245913370995
11219.0,1,46.13491733847405
11219.0,2,67.44652487358218
11219.0,3,96.7706091772152
11219.0,4,78.3898545431245
11219.0,5,89.54688122412452
11219.0,6,106.17999075443778
11219.0,7,130.5090115965481
11219.0,8,137.25124372318098
11219.0,9,161.63703352347906
11220.0,1,32.013572461802646
11220.0,2,64.7834449660928
11220.0,3,69.20377387837351
11220.0,4,110.60035484417335
11220.0,5,89.21600119165011
11220.0,6,77.17685310522025
11220.0,7,85.80391112329455
11220.0,8,111.7792796326703
11220.0,9,181.2335602068695
11221.0,1,40.20386309134517
11221.0,2,68.05322276159659
11221.0,3,82.36973607772433
11221.0,4,61.68793105929762
11221.0,5,43.85960957205759
11221.0,6,95.18354386927348
11221.0,7,127.79285439271911
11221.0,8,117.54989017867307
11221.0,9,124.04204563927502
11222.0,1,45.5438094729344
11222.0,2,70.14031259259251
11222.0,3,100.47181754596312
11222.0,4,74.51604341736689
11222.0,5,59.34995124716544
11222.0,6,78.87782254584691
11222.0,7,161.59485487766872
11222.0,8,106.86349155085797
11222.0,9,151.2739793755604
11223.0,1,36.435061626195704
11223.0,2,51.76307685107173
11223.0,3,80.16308128009082
11223.0,4,82.9766293209877
11223.0,5,93.11720497049701
11223.0,6,98.39165698378122
11223.0,7,170.26062143996333
11223.0,8,172.02543204053111
11223.0,9,250.3705207885299
11224.0,1,47.73224248564671
11224.0,2,52.03106356356354
11224.0,3,66.26803712179
11224.0,4,65.15490721882776
11224.0,5,74.77624212137573
11224.0,6,80.7622239840262
11224.0,7,102.69915610088597
11224.0,8,121.08182138744971
11224.0,9,177.3571325020279
11225.0,1,37.927852914389774
11225.0,2,80.48083472338065
11225.0,3,72.66805463147777
11225.0,4,55.33352232369348
11225.0,5,82.19201010933979
11225.0,6,101.53821378340359
11225.0,7,194.93006772486774
11225.0,8,139.37293564356432
11225.0,9,121.7793632180083
11226.0,1,46.78367942739662
11226.0,2,79.30823850129204
11226.0,3,69.81499821195662
11226.0,4,46.765878273332355
11226.0,5,70.37028547924119
11226.0,6,83.01503141234754
11226.0,7,199.40330730557102
11226.0,8,162.0251790566241
11226.0,9,151.44034189551755
11228.0,1,25.797401090774645
11228.0,2,61.12436085150575
11228.0,3,103.0564929378531
11228.0,4,87.88680472719251
11228.0,5,77.45950471333637
11228.0,6,52.75864152275448
11228.0,7,141.30471266564734
11228.0,8,152.43919772079786
11228.0,9,232.02213908313922
11229.0,1,44.460554412437126
11229.0,2,65.99406883818355
11229.0,3,72.99818606321845
11229.0,4,97.39760557286253
11229.0,5,86.58082078241915
11229.0,6,106.51490265189678
11229.0,7,220.190580657768
11229.0,8,156.39581303063844
11229.0,9,237.8513326058658
11230.0,1,45.05578577285777
11230.0,2,63.36761081334006
11230.0,3,83.76399566587865
11230.0,4,73.746633268841
11230.0,5,80.79198924731205
11230.0,6,135.10314932358776
11230.0,7,177.6074162037034
11230.0,8,214.5563582495086
11230.0,9,266.2314558175198
11231.0,1,42.86407169990503
11231.0,2,66.9393441064639
11231.0,3,66.98185313341024
11231.0,4,82.95557893990933
11231.0,5,84.33964260211361
11231.0,6,174.49594596235556
11231.0,7,132.54092620995237
11231.0,8,125.84009214256777
11231.0,9,209.67320707070698
11232.0,1,37.15045851729211
11232.0,2,65.02207215836523
11232.0,3,72.97325715174125
11232.0,4,64.99470970433953
11232.0,5,66.77370667458909
11232.0,6,139.52532231193163
11232.0,7,107.50337652439026
11232.0,8,124.90706740740745
11232.0,9,143.39373327319205
11233.0,1,47.06514118158123
11233.0,2,81.74614946102828
11233.0,3,90.38594771241831
11233.0,4,94.6861436965813
11233.0,5,78.34224973876708
11233.0,6,147.62621362433913
11233.0,7,150.34749110602905
11233.0,8,131.6616112819634
11233.0,9,193.9897222222222
11234.0,1,101.68883898394598
11234.0,2,222.95123993831322
11234.0,3,117.55132341867458
11234.0,4,125.98547719412022
11234.0,5,78.99376914144716
11234.0,6,74.00513174453357
11234.0,7,116.58059947814736
11234.0,8,147.66225119226914
11234.0,9,293.5176375850597
11235.0,1,44.36051497277677
11235.0,2,66.01084642531885
11235.0,3,80.2243967931346
11235.0,4,77.59275384615374
11235.0,5,94.59066108879964
11235.0,6,87.56246984974284
11235.0,7,139.89617521367552
11235.0,8,194.44545540123474
11235.0,9,251.8129232435775
11236.0,1,46.24422261658283
11236.0,2,65.09061200923787
11236.0,3,86.88143833888373
11236.0,4,98.77497040365131
11236.0,5,77.66032739922225
11236.0,6,90.15500062874108
11236.0,7,119.58861099429973
11236.0,8,127.23482210840288
11236.0,9,189.845829037801
11237.0,1,49.218123020063416
11237.0,2,97.43879119945643
11237.0,3,92.60134657678346
11237.0,4,89.44026372155307
11237.0,5,75.30646280253036
11237.0,6,91.15096883792543
11237.0,7,148.52023864374726
11237.0,8,106.77535758444326
11237.0,9,117.65696403232741
11238.0,1,40.49153254041807
11238.0,2,52.647754165552826
11238.0,3,68.87117285986525
11238.0,4,80.99827980014281
11238.0,5,108.99345781249991
11238.0,6,90.12879779626375
11238.0,7,125.05425551470574
11238.0,8,155.0273307394274
11238.0,9,121.29482577829886
11239.0,1,52.182905228758166
11239.0,2,70.71904000000004
11239.0,3,40.73715007215007
11239.0,4,67.67550256904306
11239.0,5,95.68190258751902
11239.0,6,60.74634527089077
11239.0,7,146.6881890730509
11239.0,8,179.91809444444442
11239.0,9,146.08376347866852
11241.0,3,15.787896825396825
11241.0,4,9.928842592592593
11241.0,5,65.62916666666666
11241.0,6,73.03833333333333
11241.0,7,23.528055555555557
11241.0,8,47.719166666666666
11242.0,1,21.766666666666666
11242.0,2,24.95
11242.0,6,348.50357142857143
11242.0,7,680.1683333333333
11249.0,1,39.12568344907412
11249.0,2,83.0416244096446
11249.0,3,76.02361814345981
11249.0,4,47.25312997453036
11249.0,5,51.92198549257757
11249.0,6,42.65006638714202
11249.0,7,75.64280707395497
11249.0,8,97.56682575935038
11249.0,9,151.63525799793612
11251.0,2,3.7594444444444446
11251.0,3,1.0716666666666668
11251.0,4,1.27125
11251.0,5,743.4303703703704
11251.0,9,120.85583333333334
11354.0,1,44.69123800680909
11354.0,2,70.61219726247982
11354.0,3,74.09339377380364
11354.0,4,98.67576168040837
11354.0,5,102.50236863896413
11354.0,6,109.16068735298208
11354.0,7,245.42768049004187
11354.0,8,207.63810706232073
11354.0,9,315.7219811565953
11355.0,1,40.46037348796602
11355.0,2,61.10019047619049
11355.0,3,79.86736761904758
11355.0,4,90.00510715011177
11355.0,5,119.87221332404843
11355.0,6,138.0737518768769
11355.0,7,170.54116912972043
11355.0,8,256.04807756410247
11355.0,9,302.53578880973583
11356.0,1,22.13765748792272
11356.0,2,40.26555509641867
11356.0,3,47.67742675781237
11356.0,4,79.1950247384789
11356.0,5,82.73183744221865
11356.0,6,68.25331828856604
11356.0,7,185.69485337715918
11356.0,8,150.54721459251732
11356.0,9,303.5631883926408
11357.0,1,30.783465846085605
11357.0,2,65.92253895663951
11357.0,3,91.54241555130656
11357.0,4,111.8139382983851
11357.0,5,114.92225201542252
11357.0,6,86.00836297137091
11357.0,7,173.8658615477629
11357.0,8,184.4060062293415
11357.0,9,315.52131370523404
11358.0,1,25.82377017058553
11358.0,2,54.20781337648326
11358.0,3,99.6688959143969
11358.0,4,75.90232780612249
11358.0,5,99.89895768431974
11358.0,6,139.47828647014367
11358.0,7,143.23821209330876
11358.0,8,218.43624308118075
11358.0,9,353.5206314790481
11359.0,1,0.029583333333333336
11359.0,4,1.4238071895424835
11359.0,5,81.87233333333333
11359.0,6,4.223657407407408
11359.0,7,748.9635555555557
11359.0,8,51.82675925925926
11359.0,9,15.499722222222225
11360.0,1,30.67729897660819
11360.0,2,74.19504888888886
11360.0,3,95.01960514233242
11360.0,4,44.42724878264715
11360.0,5,82.24403491436095
11360.0,6,153.4498816641753
11360.0,7,365.29965710215725
11360.0,8,161.9572463768117
11360.0,9,645.6200071592214
11361.0,1,43.32809440559438
11361.0,2,73.10756481481486
11361.0,3,69.0138457109959
11361.0,4,122.49282649253742
11361.0,5,159.1248652365237
11361.0,6,120.5043278670236
11361.0,7,162.95267108479055
11361.0,8,182.77371044193515
11361.0,9,400.13535654362414
11362.0,1,45.35397190293744
11362.0,2,92.1086483739837
11362.0,3,84.76545751633984
11362.0,4,156.66703409758966
11362.0,5,222.51234027777775
11362.0,6,111.46882374631267
11362.0,7,210.07119877482037
11362.0,8,214.7856409704278
11362.0,9,414.48780801209364
11363.0,1,48.22532029478458
11363.0,2,66.83149936868688
11363.0,3,89.44279547930284
11363.0,4,212.65706580366785
11363.0,5,183.5552418300654
11363.0,6,245.24192993366518
11363.0,7,453.2605592347317
11363.0,8,184.41550965160064
11363.0,9,782.1997152428811
11364.0,1,49.6903065670713
11364.0,2,75.38604947652826
11364.0,3,102.49720277777773
11364.0,4,125.00120772946856
11364.0,5,169.3109935290404
11364.0,6,97.8414008026085
11364.0,7,201.6902850637523
11364.0,8,176.49230847709126
11364.0,9,358.6586122112209
11365.0,1,30.579860546522134
11365.0,2,52.02173136992406
11365.0,3,66.41480392156873
11365.0,4,69.72810760464618
11365.0,5,79.538580191502
11365.0,6,106.60973743300013
11365.0,7,115.92040743108846
11365.0,8,125.44549304015774
11365.0,9,257.0419457319431
11366.0,1,14.109216392318247
11366.0,2,24.665656199677954
11366.0,3,32.40250850340141
11366.0,4,37.34288888888888
11366.0,5,25.44131384742953
11366.0,6,33.462085410176506
11366.0,7,90.14472061191624
11366.0,8,49.4733107468123
11366.0,9,88.81099269368619
11367.0,1,40.88349728997292
11367.0,2,122.0313484848483
11367.0,3,84.99867174867178
11367.0,4,123.29654829545463
11367.0,5,98.048661412922
11367.0,6,83.69796344271734
11367.0,7,72.30338633686695
11367.0,8,194.76542571306933
11367.0,9,308.87403768554566
11368.0,1,25.116455626270657
11368.0,2,53.11126239627603
11368.0,3,58.658475318836594
11368.0,4,52.92367612293154
11368.0,5,64.7512527604265
11368.0,6,57.349994402149484
11368.0,7,93.03972595615306
11368.0,8,93.71306821779028
11368.0,9,172.093012296973
11369.0,1,29.44880977130975
11369.0,2,59.18637853692199
11369.0,3,88.55849987430882
11369.0,4,225.05562031356547
11369.0,5,152.38327047850774
11369.0,6,111.544333744856
11369.0,7,58.40661307961503
11369.0,8,147.09617781947043
11369.0,9,195.07156594450777
11370.0,1,28.58391889276034
11370.0,2,46.68053991905816
11370.0,3,78.11599761051379
11370.0,4,118.19914839181284
11370.0,5,121.79154479847493
11370.0,6,53.75929663608564
11370.0,7,87.52189181768264
11370.0,8,133.9717114814815
11370.0,9,202.1969197327475
11371.0,1,61.614
11371.0,2,12.16986111111111
11371.0,3,0.043333333333333335
11371.0,4,4.800138888888888
11371.0,5,504.7347222222222
11371.0,6,271.2396527777778
11371.0,8,53.857592592592596
11371.0,9,787.85
11372.0,1,42.543069564028926
11372.0,2,71.69899582104237
11372.0,3,76.110176847004
11372.0,4,72.04584100306784
11372.0,5,55.2189756799406
11372.0,6,80.86801164816
11372.0,7,47.842463350950126
11372.0,8,172.34650675578573
11372.0,9,208.8768007812501
11373.0,1,33.569755382938126
11373.0,2,60.8048379431613
11373.0,3,78.49145172700814
11373.0,4,80.86516420534458
11373.0,5,69.80707217360559
11373.0,6,79.16962595479968
11373.0,7,83.43066120999043
11373.0,8,124.52629948736973
11373.0,9,273.9724643911763
11374.0,1,37.15933398583151
11374.0,2,63.19902554483742
11374.0,3,70.2888749000799
11374.0,4,69.23821831597216
11374.0,5,121.9422042106949
11374.0,6,96.1039858285516
11374.0,7,140.86000037947784
11374.0,8,167.98923172869488
11374.0,9,232.79074444444436
11375.0,1,46.06944625525135
11375.0,2,76.19368169934647
11375.0,3,87.68239197530892
11375.0,4,92.93187231430319
11375.0,5,83.72022605573814
11375.0,6,78.94415843979856
11375.0,7,140.8028695480561
11375.0,8,166.69927800813943
11375.0,9,266.24113497942386
11377.0,1,32.298085046404765
11377.0,2,68.1861828207519
11377.0,3,67.47458898721744
11377.0,4,69.25244975262825
11377.0,5,85.63240631808274
11377.0,6,65.35673389561188
11377.0,7,57.663031557814165
11377.0,8,117.69906039699879
11377.0,9,206.5164765140677
11378.0,1,20.043243794326237
11378.0,2,47.47550655396306
11378.0,3,57.03049198092765
11378.0,4,68.95814023297487
11378.0,5,107.70056361682121
11378.0,6,75.30820148009174
11378.0,7,72.27184139784944
11378.0,8,137.30537655279483
11378.0,9,296.50743333333327
11379.0,1,24.433505411804497
11379.0,2,54.02895857872006
11379.0,3,70.69997631734756
11379.0,4,93.07956941206926
11379.0,5,69.8289304556356
11379.0,6,112.51360516372793
11379.0,7,103.95576528599607
11379.0,8,110.82243447425218
11379.0,9,342.6245523708424
11385.0,1,30.3921399098985
11385.0,2,48.454720453688005
11385.0,3,54.47178525690261
11385.0,4,53.45979052140587
11385.0,5,76.61679177708638
11385.0,6,88.13698217062516
11385.0,7,95.12777197417796
11385.0,8,114.01714926712552
11385.0,9,208.97854306185639
11411.0,1,43.89804687499998
11411.0,2,74.83752450980388
11411.0,3,74.74295366795369
11411.0,4,66.63905948067634
11411.0,5,168.1336204047914
11411.0,6,81.16245731877977
11411.0,7,68.28324463118574
11411.0,8,169.64552855573842
11411.0,9,216.98635609997518
11412.0,1,41.85623475960437
11412.0,2,68.82944163860843
11412.0,3,90.6736932255581
11412.0,4,124.91639934289141
11412.0,5,86.08351106853985
11412.0,6,116.23245525337046
11412.0,7,146.26306132361862
11412.0,8,170.18430450248079
11412.0,9,320.7112634939439
11413.0,1,38.30552732405731
11413.0,2,63.40080968096812
11413.0,3,87.83739803791879
11413.0,4,127.48713700426066
11413.0,5,197.42540053019832
11413.0,6,71.97687071708278
11413.0,7,102.26566468253971
11413.0,8,125.49755138215767
11413.0,9,270.6061856162844
11414.0,1,34.33992995861194
11414.0,2,81.38426492819346
11414.0,3,61.68751839587938
11414.0,4,101.18396285338595
11414.0,5,132.0389752791066
11414.0,6,60.15074013456983
11414.0,7,83.38037457230335
11414.0,8,154.58237126572314
11414.0,9,254.09736159003842
11415.0,1,39.02417048229549
11415.0,2,90.89326864535762
11415.0,3,94.61679221594473
11415.0,4,32.52033462033463
11415.0,5,38.112575604838796
11415.0,6,91.09934895833338
11415.0,7,120.46572153422763
11415.0,8,203.99143682399202
11415.0,9,354.668583788707
11416.0,1,35.4787211328976
11416.0,2,69.59683409436838
11416.0,3,45.093438775510265
11416.0,4,59.35177672955975
11416.0,5,98.85249859943991
11416.0,6,55.93702731737261
11416.0,7,51.702016717769055
11416.0,8,144.85603415346583
11416.0,9,192.8439542110602
11417.0,1,26.54208954561592
11417.0,2,49.08059234731423
11417.0,3,62.93622571490937
11417.0,4,143.57887127761768
11417.0,5,114.1134705882353
11417.0,6,45.45147949937704
11417.0,7,97.15096725204336
11417.0,8,194.66442014901196
11417.0,9,192.89439210244436
11418.0,1,39.69570040022876
11418.0,2,84.47266462622879
11418.0,3,62.38528604497351
11418.0,4,67.00092489482807
11418.0,5,129.70552417027415
11418.0,6,84.44843631585393
11418.0,7,88.21540767166735
11418.0,8,178.55847589023685
11418.0,9,246.15996499363476
11419.0,1,28.99272469714735
11419.0,2,46.14779703282831
11419.0,3,46.131765741616725
11419.0,4,89.16756835369405
11419.0,5,101.24928669724774
11419.0,6,62.376582840236566
11419.0,7,52.63841809441194
11419.0,8,151.63008088040309
11419.0,9,179.66890820046925
11420.0,1,24.85032599020912
11420.0,2,46.3774395962486
11420.0,3,57.83769928315409
11420.0,4,111.57967046894802
11420.0,5,140.24110196008968
11420.0,6,72.24697893732568
11420.0,7,52.67920424307795
11420.0,8,159.84281303214053
11420.0,9,276.8298354166668
11421.0,1,26.51295317675399
11421.0,2,56.497730654761845
11421.0,3,95.95709466459468
11421.0,4,66.7917363196529
11421.0,5,85.53863065061265
11421.0,6,128.16578816621495
11421.0,7,41.45704026196322
11421.0,8,121.45847862729234
11421.0,9,181.18086869374486
11422.0,1,41.3372689768977
11422.0,2,70.34341996233518
11422.0,3,66.87751957494415
11422.0,4,129.95330675172772
11422.0,5,155.11525230111755
11422.0,6,90.72444050433414
11422.0,7,68.9755231227106
11422.0,8,161.76013147489127
11422.0,9,260.9372643343052
11423.0,1,31.96252428658164
11423.0,2,67.27101298309181
11423.0,3,87.58670692431564
11423.0,4,115.98460591133018
11423.0,5,102.63698221247571
11423.0,6,114.08278800272679
11423.0,7,125.49815072393042
11423.0,8,154.26280424635698
11423.0,9,249.8178118762478
11426.0,1,42.73976483585859
11426.0,2,91.83929824561399
11426.0,3,110.30232804232796
11426.0,4,107.9247797619047
11426.0,5,219.28533261802573
11426.0,6,171.86752002786503
11426.0,7,162.73590183509324
11426.0,8,195.41519000598458
11426.0,9,341.94467139852776
11427.0,1,46.73197811447813
11427.0,2,79.30550862506344
11427.0,3,90.94765690376576
11427.0,4,180.4017735890653
11427.0,5,123.56940288713905
11427.0,6,166.62804552747698
11427.0,7,83.51600724637669
11427.0,8,214.29430226674793
11427.0,9,358.1072029914531
11428.0,1,30.724867149758463
11428.0,2,52.85430839002268
11428.0,3,53.8435093299406
11428.0,4,51.28560269360271
11428.0,5,242.5250050322059
11428.0,6,160.96445075757578
11428.0,7,146.13166002415477
11428.0,8,182.61641452274426
11428.0,9,361.20662627392494
11429.0,1,37.686055188852244
11429.0,2,85.0712153996102
11429.0,3,67.1718583435835
11429.0,4,78.61232334307992
11429.0,5,118.30032294911729
11429.0,6,76.38033824975413
11429.0,7,76.18349199459875
11429.0,8,151.25310217560204
11429.0,9,244.84165234822441
11430.0,1,36.12204636290966
11430.0,2,279.13618724279826
11430.0,3,530.0928883744854
11430.0,4,1289.1681810699586
11430.0,5,1625.6882832422589
11430.0,6,1278.777300838574
11430.0,7,141.83288194444444
11430.0,8,173.33097222222221
11430.0,9,494.6310130718955
11432.0,1,38.91695904686048
11432.0,2,68.12023788416072
11432.0,3,94.51407721831887
11432.0,4,114.14080026455015
11432.0,5,128.69002312312298
11432.0,6,84.82095938375355
11432.0,7,87.39554896083123
11432.0,8,152.4394892367266
11432.0,9,278.21877383080135
11433.0,1,34.971092160382995
11433.0,2,55.62728676611211
11433.0,3,64.20390667344181
11433.0,4,100.05646786492362
11433.0,5,129.04997771410362
11433.0,6,81.01704048876465
11433.0,7,131.4119879818597
11433.0,8,144.51578686720475
11433.0,9,197.64569409751155
11434.0,1,36.13843593945076
11434.0,2,81.06966447765699
11434.0,3,77.10902677617534
11434.0,4,104.17674197530862
11434.0,5,109.81194663660253
11434.0,6,90.55251111905336
11434.0,7,139.56893286426282
11434.0,8,145.41708121164635
